ляля
Размер массива - 1000
1955935 нсек.
2182174 нсек.
2005106 нсек.
1953811 нсек.
1982774 нсек.
1952649 нсек.
1761174 нсек.
1387952 нсек.
1331858 нсек.
1337709 нсек.
Размер массива - 5000
31136733 нсек.
31451346 нсек.
32017476 нсек.
31751933 нсек.
31591807 нсек.
33435273 нсек.
33638259 нсек.
33487269 нсек.
32945675 нсек.
33549915 нсек.
Размер массива - 10000
134760861 нсек.
134406451 нсек.
127894785 нсек.
129473490 нсек.
127550107 нсек.
127647989 нсек.
127854741 нсек.
128079938 нсек.
127890909 нсек.
129388463 нсек.
Размер массива - 50000
5658827915 нсек.
5597895786 нсек.
5456688338 нсек.
5569545004 нсек.
5601876322 нсек.
5779304652 нсек.
5870579059 нсек.
6057123871 нсек.
5843908973 нсек.
5706435402 нсек.
Размер массива - 100000
24591717338 нсек.
