Размер массива - 1000
835191 нсек.
820101 нсек.
826654 нсек.
823438 нсек.
846933 нсек.
837966 нсек.
842555 нсек.
874235 нсек.
848296 нсек.
820412 нсек.
Размер массива - 5000
14407421 нсек.
12849717 нсек.
13015909 нсек.
13265079 нсек.
13202177 нсек.
13219921 нсек.
12972434 нсек.
13199682 нсек.
13374961 нсек.
13183211 нсек.
Размер массива - 10000
52307522 нсек.
52751498 нсек.
52614274 нсек.
52819249 нсек.
52882381 нсек.
52767038 нсек.
53011489 нсек.
53025026 нсек.
52789111 нсек.
52354624 нсек.
Размер массива - 50000
2190314716 нсек.
1916237890 нсек.
2161203254 нсек.
2142517226 нсек.
1912954377 нсек.
2174978209 нсек.
2151040898 нсек.
2161161099 нсек.
2140186282 нсек.
2084198939 нсек.
