Размер массива - 1000
1516780 нсек.
1163209 нсек.
1179563 нсек.
1282088 нсек.
1201529 нсек.
1235460 нсек.
1187239 нсек.
1183772 нсек.
1167307 нсек.
1139379 нсек.
Размер массива - 5000
20781338 нсек.
19808628 нсек.
19601725 нсек.
20084216 нсек.
20390269 нсек.
19726437 нсек.
19995650 нсек.
20034712 нсек.
20058623 нсек.
19876050 нсек.
Размер массива - 10000
80135323 нсек.
78411789 нсек.
79884447 нсек.
79727099 нсек.
79316328 нсек.
79541690 нсек.
82371981 нсек.
80664063 нсек.
80931773 нсек.
81680482 нсек.
Размер массива - 50000
2430054405 нсек.
2406683184 нсек.
2385812213 нсек.
2392342034 нсек.
2371738329 нсек.
2391733507 нсек.
2391223786 нсек.
2405392864 нсек.
2399959377 нсек.
2371658922 нсек.
