Размер массива - 1000
1808581 нсек.
1313747 нсек.
1327953 нсек.
1329747 нсек.
1320059 нсек.
1340817 нсек.
1315199 нсек.
1436065 нсек.
1318615 нсек.
1337030 нсек.
Размер массива - 5000
6760320 нсек.
7200303 нсек.
6772423 нсек.
6791108 нсек.
6778193 нсек.
6923696 нсек.
7728100 нсек.
6789465 нсек.
6823018 нсек.
6785638 нсек.
Размер массива - 10000
13733138 нсек.
13727257 нсек.
13672284 нсек.
13734200 нсек.
13708612 нсек.
13724802 нсек.
13706298 нсек.
13735502 нсек.
13708302 нсек.
13707460 нсек.
Размер массива - 50000
69731204 нсек.
69678224 нсек.
69743096 нсек.
69742154 нсек.
69696168 нсек.
70142333 нсек.
69688864 нсек.
70050641 нсек.
69724360 нсек.
69811794 нсек.
Размер массива - 100000
140727132 нсек.
140299332 нсек.
140389120 нсек.
140199435 нсек.
141075674 нсек.
141441287 нсек.
140379302 нсек.
138466055 нсек.
140512200 нсек.
140292750 нсек.
