Размер массива - 1000
772488 нсек.
771737 нсек.
789139 нсек.
776796 нсек.
774132 нсек.
776896 нсек.
777838 нсек.
800401 нсек.
777718 нсек.
779551 нсек.
Размер массива - 5000
14539016 нсек.
12742469 нсек.
12804414 нсек.
12780750 нсек.
12941802 нсек.
12809785 нсек.
13023335 нсек.
12871671 нсек.
12974834 нсек.
12852765 нсек.
Размер массива - 10000
51901230 нсек.
51446878 нсек.
51398237 нсек.
51381255 нсек.
51436850 нсек.
51517902 нсек.
52052353 нсек.
51956965 нсек.
51903584 нсек.
52188598 нсек.
Размер массива - 50000
1327992081 нсек.
1324379297 нсек.
1343357862 нсек.
1335114713 нсек.
1324555559 нсек.
1316199083 нсек.
1323095855 нсек.
1318042705 нсек.
1321911825 нсек.
1321796885 нсек.
